,가열로번호,에너지,시작시간,종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,cycle,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
0,1,300.7000000001862,2019-08-07 11:57:00,2019-08-07 15:34:00,13020.0,1273.7,1276.2,2,27048.0,13524,ALLOY,1,0,0,15.0,2,27048.0,13524,0,0.0,0,이상없음,0
1,1,128.09999999962747,2019-08-07 17:06:00,2019-08-07 18:40:00,5640.0,1273.9,1257.0,2,27048.0,13524,ALLOY,1,0,0,15.0,2,27048.0,13524,0,0.0,0,이상없음,0
2,1,1057.7999999998137,2019-08-07 21:04:00,2019-08-08 09:50:00,45960.0,1237.9,1276.0,3,41648.0,14600,ALLOY,1,0,0,16.0,3,41648.0,14600,0,0.0,0,이상없음,0
3,1,192.39999999944118,2019-08-14 06:34:00,2019-08-14 08:35:00,7260.0,1253.7,1275.3,8,62580.0,10660,CARBON,0,1,0,20.0,2,17960.0,10660,6,44620.0,9190,이상없음,0
4,1,400.79999999981385,2019-08-14 09:30:00,2019-08-14 14:21:00,17460.0,1274.0,1276.0,8,62580.0,10660,CARBON,0,1,0,20.0,2,17960.0,10660,6,44620.0,9190,이상없음,0
5,1,346.79999999981385,2019-08-19 10:21:00,2019-08-19 14:06:00,13500.0,1274.3,1274.5,4,31060.0,8330,SUS,0,0,1,23.0,4,31060.0,8330,0,0.0,0,이상없음,0
6,1,128.59999999962747,2019-08-19 14:41:00,2019-08-19 16:02:00,4860.0,1273.2,1277.0,4,31060.0,8330,SUS,0,0,1,23.0,4,31060.0,8330,0,0.0,0,이상없음,0
7,1,310.5,2019-08-19 18:09:00,2019-08-19 21:52:00,13380.0,1272.6,1276.2,4,31060.0,8330,SUS,0,0,1,23.0,4,31060.0,8330,0,0.0,0,이상없음,0
8,1,429.2000000001863,2019-08-27 21:38:00,2019-08-28 02:36:00,17880.0,1283.4,1281.7,2,12800.0,8000,SUS,0,0,1,31.0,2,12800.0,8000,0,0.0,0,이상없음,0
9,1,113.3999999994412,2019-08-28 04:55:00,2019-08-28 06:13:00,4680.0,1278.1,1280.7,2,12800.0,8000,SUS,0,0,1,31.0,2,12800.0,8000,0,0.0,0,이상없음,0
10,1,304.1000000005588,2019-08-29 00:20:00,2019-08-29 02:35:00,8100.0,1178.0,1188.6,7,50280.0,7690,ALLOY,1,0,0,32.0,3,22320.0,7690,4,27960.0,6990,이상없음,0
11,1,167.79999999981374,2019-08-29 04:26:00,2019-08-29 06:12:00,6360.0,1279.6,1280.7,7,50280.0,7690,ALLOY,1,0,0,32.0,3,22320.0,7690,4,27960.0,6990,이상없음,0
12,1,618.8999999994412,2019-08-30 20:42:00,2019-08-31 04:01:00,26340.0,1239.1,1278.4,5,32450.0,8000,CARBON,0,1,0,34.0,2,14450.0,8000,3,18000.0,6000,이상없음,0
13,1,606.0,2019-09-04 15:44:00,2019-09-04 21:58:00,22440.0,1258.6,1280.8,7,51540.0,9600,CARBON,0,1,0,35.0,1,9600.0,9600,6,41940.0,6990,이상없음,0
14,1,260.90000000037253,2019-09-04 23:33:00,2019-09-05 02:26:00,10380.0,1273.4,1260.5,7,51540.0,9600,CARBON,0,1,0,35.0,1,9600.0,9600,6,41940.0,6990,이상없음,0
