,가열로번호,에너지,시작시간,종료시간,시간(총),시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,강종,강종_ALLOY,강종_CARBON,강종_SUS,cycle,평균온도,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,민감비고,에러발생
0,17,903.5,2020-06-20 23:41:00,2020-06-21 05:29:00,20880.0,662.1,671.3,8,173780.0,56280,ALLOY,1,0,0,81.0,,8,173780.0,56280,0,0.0,0,이상없음,0
1,18,680.3,2020-05-24 05:42:00,2020-05-24 11:28:00,20760.0,601.5,594.0,8,106040.0,15550,CARBON,0,1,0,50.0,,2,20600.0,10300,6,85440.0,15550,이상없음,0
2,18,659.9,2020-06-14 04:04:00,2020-06-14 09:51:00,20820.0,650.3,647.0,4,84270.0,26000,SUS,0,0,1,69.0,,3,66300.0,26000,1,17970.0,17970,이상없음,0
3,18,551.8,2020-07-12 04:16:00,2020-07-12 08:02:00,13560.0,648.5,647.5,4,146270.0,58500,CARBON,0,1,0,91.0,,3,87770.0,56280,1,58500.0,58500,이상없음,0
4,19,632.1,2020-05-17 10:30:00,2020-05-17 12:40:00,7800.0,812.7,795.7,7,91880.0,17000,SUS,0,0,1,56.0,,5,71600.0,17000,2,20280.0,10140,이상없음,0
5,19,759.8,2020-05-31 09:30:00,2020-05-31 12:46:00,11760.0,644.5,644.4,5,93100.0,50000,CARBON,0,1,0,63.0,,1,50000.0,50000,4,43100.0,15200,이상없음,0
6,19,1149.1,2020-06-24 03:10:00,2020-06-24 06:02:00,10320.0,945.9,949.4,4,146150.0,42100,CARBON,0,1,0,81.0,,3,104050.0,37600,1,42100.0,42100,이상없음,0
7,17,663.0999999999767,2020-03-04 21:08:00,2020-03-04 22:55:00,6420.0,1259.6,1259.9,5,109720.0,38100,ALLOY,1,0,0,4.0,1256.2277777777776,2,48000.0,24000,3,61720.0,38100,이상없음,0
8,17,2036.3000000000463,2020-03-04 23:28:00,2020-03-05 06:51:00,26580.0,1237.9,1262.7,5,109720.0,38100,ALLOY,1,0,0,4.0,1248.394144144144,2,48000.0,24000,3,61720.0,38100,이상없음,0
9,17,292.9000000000233,2020-03-05 07:14:00,2020-03-05 08:21:00,4020.0,1247.8,1258.4,5,109720.0,38100,ALLOY,1,0,0,4.0,1248.8323529411764,2,48000.0,24000,3,61720.0,38100,이상없음,0
10,17,243.19999999995343,2020-03-05 08:44:00,2020-03-05 09:48:00,3840.0,1242.4,1264.9,5,109720.0,38100,ALLOY,1,0,0,4.0,1250.1461538461538,2,48000.0,24000,3,61720.0,38100,이상없음,0
11,17,411.69999999995343,2020-03-05 11:40:00,2020-03-05 12:54:00,4440.0,1241.8,1260.6,5,109720.0,38100,ALLOY,1,0,0,4.0,1249.9213333333335,2,48000.0,24000,3,61720.0,38100,이상없음,0
12,17,345.2000000000698,2020-03-05 13:10:00,2020-03-05 14:14:00,3840.0,1240.5,1258.3,5,109720.0,38100,ALLOY,1,0,0,4.0,1250.3,2,48000.0,24000,3,61720.0,38100,이상없음,0
13,17,244.70000000006985,2020-03-05 15:09:00,2020-03-05 16:17:00,4080.0,1266.6,1264.4,5,109720.0,38100,ALLOY,1,0,0,4.0,1250.255072463768,2,48000.0,24000,3,61720.0,38100,이상없음,0
14,17,987.9000000001396,2020-03-12 17:20:00,2020-03-12 20:28:00,11280.0,1246.6,1263.6,4,141300.0,39100,CARBON,0,1,0,9.0,1250.6068783068786,3,105800.0,39100,1,35500.0,35500,이상없음,0
