,가열로번호,cycle,에너지,가열시작시간,가열종료시간,시간(총),eps,시작온도,종료온도,장입소재개수,장입중량총합,장입최대중량,gradient,temp_diff,time_diff,강종,강종_ALLOY,강종_CARBON,강종_SUS,쉰시간,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,문열림횟수,drop,시간(0제외),작업일자,주/야간,요일,겹침여부,민감비고,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부,에러발생
0,6,94,232.9,2020-06-01 16:32:00,2020-06-01 17:10:00,2280,0.10214912300000001,1080.1,1250.1,5,77285,24100,268.4210526,170.0,0.6333333329999999,CARBON,0,1,0,660,0,0,0,3,64285,24100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,77285,24100,1,강종누락,2160,6/1/2020,야간,월,겹침,민감누락,5,3,C,평일,0
1,6,33,3764.3,2020-03-01 19:57:00,2020-03-02 06:10:00,36780,0.102346384,350.7,1250.8,6,94340,36200,88.10114192,900.1,10.21666667,CARBON,0,1,0,146280,0,0,0,5,84340,36200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,94340,36200,1,강종누락,-40020,3/2/2020,야간,일,겹침,민감누락,6,6,C,주말,0
2,6,8,3546.9,2020-01-19 16:18:00,2020-01-20 01:54:00,34560,0.102630208,349.2,1248.6,5,72950,31350,93.6875,899.4,9.6,CARBON,0,1,0,197640,0,0,0,5,72950,31350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,72950,31350,0,누락없음,18360,1/20/2020,야간,일,겹침,이상없음,5,5,C,주말,0
3,6,74,135.8,2020-04-23 21:36:00,2020-04-23 21:58:00,1320,0.10287878800000001,901.7,1253.0,4,98200,36200,958.0909091,351.3,0.36666666700000006,CARBON,0,1,0,240,0,0,0,4,98200,36200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,98200,36200,0,누락없음,1260,4/24/2020,주간,목,겹침,이상없음,4,2,C,평일,0
4,6,77,3653.3,2020-04-26 20:15:00,2020-04-27 06:02:00,35220,0.103727995,382.8,1249.8,5,78760,32900,88.62010221,867.0,9.783333333,CARBON,0,1,0,54240,0,0,0,5,78760,32900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,78760,32900,0,누락없음,34500,4/27/2020,야간,일,겹침,이상없음,4,4,C,주말,0
5,6,23,2279.4,2020-02-18 03:49:00,2020-02-18 09:53:00,21840,0.10436813199999999,662.6,1257.9,4,55375,16085,98.12637363,595.3,6.066666667000001,SUS,0,0,1,3960,0,0,0,2,32170,16085,2,23205,11810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,55375,16085,0,누락없음,21480,2/18/2020,야간,화,겹침,이상없음,6,2,CS,평일,0
6,6,67,2869.4,2020-04-14 10:05:00,2020-04-14 17:42:00,27420,0.104646244,499.2,1250.1,6,101000,24100,98.58643326,750.9,7.6166666670000005,ALLOY,1,0,0,16200,4,52800,13200,2,48200,24100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,101000,24100,0,누락없음,26760,4/15/2020,주간,화,안겹침,이상없음,6,0,AC,평일,0
7,6,85,2808.0,2020-05-10 14:45:00,2020-05-10 22:11:00,26760,0.104932735,799.0,1243.537053,5,105920,26000,59.80319098,444.5370529,7.433333332999999,SUS,0,0,1,4620,0,0,0,4,82170,26000,1,23750,23750,0,0,0,0,0,0,0,0,0,0,0,0,1,24000,24000,4,81920,26000,0,누락없음,26100,5/11/2020,주간,일,겹침,이상없음,5,5,CS,주말,0
8,6,2,3460.4,2020-01-08 20:12:00,2020-01-09 05:21:00,32940,0.105051609,349.0,1174.7,4,68890,23400,90.24043716,825.7,9.15,CARBON,0,1,0,11160,2,22090,11045,2,46800,23400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,68890,23400,0,0,0,1,누락없음,31320,1/9/2020,야간,수,겹침,이상없음,4,4,AC,평일,0
9,6,89,3612.1,2020-05-17 08:47:00,2020-05-17 18:13:00,33960,0.106363369,349.9,1249.3,4,71770,19800,95.34275618,899.4,9.433333333,CARBON,0,1,0,91320,0,0,0,4,71770,19800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71770,19800,6,누락없음,-129600,5/18/2020,야간,일,겹침,이상없음,4,4,C,주말,0
10,6,54,2061.5,2020-03-29 19:36:00,2020-03-30 00:59:00,19380,0.106372549,801.3,1231.6,5,79290,25950,79.93188854,430.3,5.3833333329999995,SUS,0,0,1,11160,0,0,0,2,51900,25950,3,27390,9130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,79290,25950,0,누락없음,18660,3/30/2020,주간,일,겹침,이상없음,5,5,CS,주말,0
11,6,93,4164.6,2020-05-31 07:48:00,2020-05-31 18:37:00,38940,0.106949153,349.4,1253.1,5,77285,24100,83.54699538,903.7,10.81666667,CARBON,0,1,0,178980,0,0,0,3,64285,24100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,77285,24100,1,강종누락,-47400,6/1/2020,주간,일,겹침,민감누락,5,5,C,주말,0
12,6,110,4786.3,2020-06-28 19:31:00,2020-06-29 07:49:00,44280,0.108091689,350.3,1251.5,8,112000,16085,73.26829268,901.2,12.3,CARBON,0,1,0,131880,0,0,0,8,112000,16085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,112000,16085,0,누락없음,-3000,6/29/2020,야간,일,겹침,이상없음,8,8,C,주말,0
13,6,117,2371.9,2020-07-09 01:56:00,2020-07-09 07:55:00,21540,0.11011606300000001,451.5,1246.3,6,80200,19615,132.8356546,794.8,5.983333332999999,CARBON,0,1,0,1380,0,0,0,6,80200,19615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80200,19615,0,누락없음,19680,7/9/2020,야간,목,겹침,이상없음,5,1,C,평일,0
14,6,40,2009.8,2020-03-10 19:04:00,2020-03-11 00:08:00,18240,0.110186404,405.3,1251.1,1,27350,27350,166.9342105,845.8,5.066666667,SUS,0,0,1,1200,0,0,0,0,0,0,1,27350,27350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27350,27350,0,누락없음,18060,3/11/2020,야간,화,안겹침,이상없음,5,0,S,평일,0
15,6,84,5322.8,2020-05-08 23:45:00,2020-05-09 13:02:00,47820,0.11130907599999999,456.2,1247.8,7,115230,24000,59.59347553,791.6,13.28333333,CARBON,0,1,0,6960,0,0,0,7,115230,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24000,24000,6,91230,15550,2,누락없음,28620,5/9/2020,야간,금,안겹침,이상없음,5,0,C,평일,0
